G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40
6.9973000	8.2622000	10.0860000	6.7131000	7.5594000	8.9365000	8.9414000	8.4285000	7.2627000	5.8262000	8.2001000	6.3599000	7.3176000	8.5578000	7.0656000	6.4606000	11.0630000	7.3832000	7.8026000	13.0880000	7.6123000	8.6256000	9.5723000	10.1680000	8.1428000	9.0825000	12.0920000	10.3750000	9.7562000	8.7075000	6.4521000	8.3482000	7.3286000	8.5105000	8.9701000	8.2940000	7.8709000	8.5659000	8.5356000	5.3420000
7.7889000	8.4232000	9.7482000	7.7233000	8.0177000	9.2988000	8.0677000	8.5590000	7.7756000	6.3612000	8.4310000	6.8210000	7.9806000	8.9361000	11.0380000	5.9716000	10.2740000	7.8783000	7.9247000	12.6490000	8.0412000	8.2562000	8.4697000	10.3670000	8.6923000	8.8138000	11.5940000	9.6908000	8.4238000	8.1017000	6.2752000	8.4722000	7.1895000	9.1478000	9.0717000	7.7017000	8.4836000	8.4918000	8.7237000	5.9092000
7.5075000	8.4740000	9.7282000	7.5054000	7.6852000	9.3054000	8.1271000	8.6767000	7.6819000	6.1866000	8.3559000	6.6693000	7.8281000	8.9026000	11.7150000	5.9501000	10.5940000	7.9993000	8.0862000	13.3440000	8.0398000	9.0239000	8.6596000	10.0950000	8.1799000	8.5449000	12.0360000	9.4402000	8.8002000	7.6148000	6.7185000	8.3274000	7.2316000	8.9646000	9.1090000	7.9000000	8.4254000	8.9061000	8.4892000	5.3053000
6.8332000	8.3309000	9.6472000	11.6750000	7.2746000	8.7623000	9.4563000	8.3916000	7.5863000	6.3928000	8.7265000	8.7720000	7.0935000	9.0728000	8.2884000	8.0845000	11.1880000	7.6743000	8.1457000	11.7120000	8.3795000	9.7375000	8.6913000	9.7317000	8.4964000	10.1770000	11.1790000	11.5060000	10.4180000	7.6856000	8.2991000	8.8708000	7.3619000	8.7951000	8.8741000	7.3147000	7.7457000	8.7653000	9.0899000	5.7455000
6.9144000	8.4859000	9.4811000	11.7650000	7.2611000	9.0144000	8.9629000	8.1742000	7.6565000	6.1412000	8.6534000	8.7681000	7.2014000	8.9935000	10.4420000	7.7416000	11.0620000	7.8914000	8.0196000	11.7570000	8.2920000	9.6796000	8.5478000	9.8603000	8.5055000	10.1360000	10.7840000	9.6097000	10.2880000	8.0154000	7.9738000	8.8160000	6.9894000	8.6249000	8.7630000	7.4780000	7.9753000	8.8125000	9.1070000	5.7586000
7.0914000	8.4087000	9.5354000	8.2995000	7.2361000	8.7600000	7.5711000	8.5551000	7.3717000	5.8369000	8.5935000	7.7335000	7.3036000	8.7227000	8.7355000	7.0284000	11.2070000	7.7879000	8.0188000	11.5310000	8.2953000	9.5125000	8.5375000	9.9068000	8.5160000	9.2559000	11.2800000	10.9680000	9.8986000	7.9562000	6.7714000	8.7788000	7.3412000	9.0480000	8.9608000	7.4297000	7.6812000	8.6536000	8.6088000	5.6999000
7.1769000	8.3044000	9.5893000	8.3276000	7.3790000	9.1018000	7.7567000	8.3431000	7.3096000	5.8395000	8.5812000	7.6454000	7.5475000	8.8465000	8.6509000	7.2474000	11.2920000	7.7965000	8.1030000	11.9320000	8.2700000	9.6002000	8.5271000	10.0890000	8.3671000	9.2720000	11.1050000	11.1880000	9.9169000	8.0356000	6.8839000	8.8680000	7.1710000	9.4044000	8.8111000	7.6315000	7.8171000	8.5686000	8.7408000	5.7017000
7.0936000	8.2745000	9.5746000	7.3088000	7.4751000	9.3775000	7.6508000	8.6876000	7.2327000	5.5351000	8.1707000	7.9480000	7.6221000	9.0723000	10.4060000	6.5557000	11.1100000	7.8487000	8.5873000	11.9800000	7.7091000	9.1048000	8.0666000	10.3360000	8.2870000	8.7766000	11.5680000	11.0430000	9.3711000	8.3444000	6.3720000	9.1331000	7.0557000	8.4680000	8.7818000	7.6034000	8.1552000	8.3739000	8.5023000	5.5971000
7.2791000	8.1392000	9.6202000	7.1578000	7.4614000	9.2545000	8.3390000	8.6029000	7.3078000	5.2047000	8.0178000	7.8038000	7.5409000	8.9467000	11.3620000	6.3903000	10.9880000	7.8698000	8.7257000	11.9550000	7.7463000	9.1686000	8.1013000	10.3290000	8.1170000	8.8122000	11.6370000	9.9954000	9.3671000	7.8234000	6.3594000	9.0765000	6.8329000	8.7257000	8.9813000	7.4013000	8.0954000	8.4506000	8.4989000	5.5858000
7.1048000	8.1567000	9.7781000	7.3345000	7.4305000	9.1422000	7.8034000	8.4813000	7.2953000	5.7940000	7.8924000	8.1235000	7.5865000	8.8640000	10.0280000	6.4018000	10.8180000	7.9015000	8.5150000	12.1260000	7.6164000	9.2051000	8.3648000	10.2320000	8.3932000	8.9111000	11.8190000	9.1649000	9.1398000	9.3947000	6.4949000	9.1593000	6.9337000	8.9164000	8.7682000	7.5947000	8.2269000	8.6006000	8.6756000	5.6800000
7.1474000	8.0797000	9.7205000	7.3475000	7.3004000	9.0488000	7.7553000	8.6838000	7.3800000	5.6260000	7.9664000	8.0838000	7.4566000	8.6885000	11.7750000	6.4994000	10.6250000	7.9086000	8.4718000	12.1730000	7.6809000	9.1824000	8.5441000	10.2420000	8.3223000	8.9087000	11.8320000	10.7700000	9.1661000	8.0131000	6.4967000	8.9996000	7.1188000	8.7112000	8.9318000	7.4625000	8.0791000	8.5115000	8.4321000	5.6186000
7.2291000	8.2089000	10.0800000	7.3358000	7.6392000	9.0347000	8.0738000	8.6804000	7.1760000	6.0587000	7.9273000	8.3094000	7.4473000	8.6761000	10.4590000	6.2714000	10.5050000	7.6148000	8.4304000	12.7440000	7.8106000	9.3160000	9.8718000	10.1240000	8.2429000	9.1218000	11.8530000	10.4240000	9.0358000	8.3894000	6.2832000	9.1928000	7.2620000	8.9073000	8.6482000	7.2555000	8.1317000	8.4692000	8.7881000	5.6776000
7.2295000	8.1321000	10.0420000	7.3806000	7.1693000	9.0598000	8.8873000	8.6277000	7.3001000	5.6774000	7.6050000	8.1557000	7.2329000	8.4611000	11.3690000	6.3758000	10.3760000	7.6462000	8.3549000	12.5510000	7.8533000	9.3004000	9.4381000	10.2400000	8.0382000	9.0082000	11.8980000	11.6490000	9.0431000	8.6456000	6.2222000	9.1251000	7.3260000	9.0117000	8.9459000	7.1631000	7.9707000	8.2649000	8.5410000	5.6035000
7.1632000	7.8554000	9.5761000	6.7513000	7.8089000	8.6418000	12.8310000	8.4727000	7.7306000	5.5126000	8.6040000	6.6795000	7.3746000	8.5643000	10.2890000	6.9213000	10.5970000	7.4746000	8.7527000	12.7730000	7.7897000	8.6003000	9.5934000	10.3530000	8.4554000	9.0237000	11.5250000	11.4120000	9.7910000	7.7842000	7.0460000	8.5993000	6.9680000	9.0637000	9.0317000	8.0692000	7.8281000	8.5731000	8.9310000	5.3456000
7.4343000	8.3612000	10.0920000	7.3271000	7.9851000	8.2598000	12.7170000	8.2484000	7.2814000	5.9081000	8.3697000	6.6563000	7.4435000	8.5217000	9.0598000	7.5329000	11.0800000	7.0652000	7.6144000	12.2860000	7.6160000	8.6515000	9.4466000	10.3730000	8.3536000	8.8787000	11.1490000	10.4050000	8.9549000	8.1690000	6.5203000	9.0470000	7.0104000	9.3138000	8.9227000	8.4217000	8.1452000	8.3872000	8.7701000	5.3051000
7.5499000	8.3481000	9.7068000	7.0768000	7.7995000	8.7354000	8.8815000	8.5795000	7.5058000	6.2393000	7.7305000	6.4038000	7.4421000	8.7876000	8.5285000	6.7136000	10.3090000	7.9134000	7.9360000	11.7640000	8.1063000	8.6148000	8.4094000	10.3000000	8.5748000	8.4071000	11.6600000	11.8950000	9.0163000	9.7183000	6.1836000	8.2805000	7.1944000	8.8771000	9.1756000	7.9814000	8.0841000	8.0667000	8.5227000	5.6136000
7.6103000	8.1916000	9.3839000	7.6065000	8.0315000	8.8358000	7.6524000	8.4256000	7.4078000	6.4821000	8.2489000	6.3963000	7.8192000	8.6349000	10.4060000	6.8665000	10.3390000	8.0514000	8.6948000	13.1340000	7.8568000	8.2862000	8.6275000	10.0030000	8.7273000	9.1989000	11.8000000	9.1027000	8.8405000	7.5553000	6.2577000	7.8973000	7.0713000	9.4028000	9.1363000	8.3594000	8.0339000	8.1599000	8.7250000	5.4931000
7.5266000	8.5393000	9.6943000	7.8353000	8.2206000	8.3506000	10.1860000	8.9970000	7.4317000	6.0239000	7.8438000	6.3711000	8.0956000	8.5043000	8.6855000	8.4851000	9.0035000	8.1355000	7.3381000	13.3870000	8.1770000	10.2420000	8.6546000	10.0100000	9.0478000	9.3851000	9.7428000	10.9840000	8.2373000	8.9214000	7.0166000	8.3028000	7.1841000	9.3555000	8.9269000	10.0320000	8.2808000	8.9095000	8.9827000	5.3422000
7.9494000	8.0408000	9.2853000	7.7199000	8.6051000	8.3810000	10.3990000	8.4693000	7.7337000	6.5498000	7.4476000	7.0419000	8.2877000	8.4722000	11.3690000	8.7956000	8.6684000	7.5468000	8.0455000	11.8990000	8.2894000	9.6660000	11.0250000	10.7900000	8.8996000	8.9809000	9.6079000	8.9050000	9.1890000	8.9625000	7.3643000	8.1041000	6.9142000	9.2371000	9.0730000	9.0170000	8.4363000	8.2430000	9.3803000	5.3119000
7.5458000	8.6092000	9.2996000	7.8581000	8.4985000	8.1154000	10.3400000	8.8285000	7.4676000	6.2688000	7.3669000	6.6486000	7.6293000	8.7120000	9.6184000	8.9552000	8.9757000	7.9206000	7.5476000	13.7220000	7.7583000	9.8329000	8.7324000	10.0600000	9.2787000	9.1403000	9.9988000	10.4500000	7.8431000	9.0529000	6.9170000	8.3648000	7.3504000	9.3820000	8.8580000	9.3396000	8.3095000	8.8330000	9.2072000	5.2688000
7.2847000	8.5384000	9.6185000	7.2080000	7.8980000	8.3461000	9.7576000	8.3992000	7.3181000	6.0254000	7.9959000	6.7121000	7.6328000	8.8993000	10.9850000	7.6565000	9.0326000	7.8214000	8.6980000	12.1950000	8.7263000	10.3460000	10.8570000	10.9210000	8.4789000	9.2635000	10.1970000	11.1120000	9.9574000	8.3982000	7.2131000	8.4015000	6.9396000	10.2230000	9.2498000	7.8895000	8.2119000	8.1919000	9.5265000	5.3407000
6.8984000	8.1037000	9.7279000	7.4890000	7.5389000	8.6403000	11.6610000	8.4144000	7.6321000	5.8783000	8.9334000	6.4327000	7.1591000	8.6308000	8.9457000	7.8253000	10.7730000	7.6445000	8.2489000	12.5270000	8.0362000	9.1168000	9.5125000	10.8880000	8.5981000	9.0800000	11.0000000	11.1470000	9.7703000	9.5439000	6.9674000	8.7402000	7.1094000	8.8838000	8.5241000	9.1503000	7.7943000	8.3951000	9.0192000	5.4269000
7.5210000	8.1423000	10.0070000	7.2685000	7.9156000	8.6984000	12.3710000	7.9573000	7.5622000	6.0797000	8.1905000	6.5409000	7.3042000	8.6967000	10.5100000	7.1450000	11.1150000	7.7518000	7.8705000	13.1060000	7.8828000	8.8647000	9.5704000	10.5940000	8.5173000	9.0036000	11.1570000	10.7950000	9.1428000	8.7958000	6.7293000	8.9686000	6.9143000	9.0488000	9.2130000	8.1813000	8.3260000	8.2386000	8.7212000	5.5578000
7.4886000	8.1302000	10.0020000	7.3532000	8.3054000	9.0757000	9.9451000	8.5602000	7.7265000	6.2110000	7.7488000	6.4182000	7.6662000	8.8744000	9.6028000	6.4809000	10.7780000	7.7835000	8.0181000	11.7730000	7.9697000	8.4723000	8.9476000	10.2360000	8.7577000	8.7091000	12.0690000	10.5010000	9.1496000	8.0242000	6.3007000	8.5660000	6.9889000	9.1944000	9.2348000	7.8106000	8.1151000	8.3337000	8.5713000	5.3885000
7.6751000	8.4974000	9.8082000	7.2561000	7.9001000	8.7092000	10.5130000	8.5192000	7.6285000	6.4811000	8.5332000	6.9994000	7.8224000	8.6160000	9.8007000	6.8330000	9.8021000	8.3429000	8.4272000	12.3170000	7.9246000	8.5590000	8.1903000	10.2000000	8.6042000	8.8984000	11.4440000	10.8390000	9.3219000	10.0240000	6.4467000	8.1648000	7.1862000	8.7505000	9.0391000	8.1710000	8.5423000	8.3703000	8.7747000	5.6270000
8.2038000	7.9256000	8.9599000	7.2900000	8.5980000	8.5899000	9.5011000	8.5371000	7.7793000	7.3831000	7.2969000	7.3246000	7.1546000	8.1713000	8.4386000	8.1193000	9.7738000	7.6655000	7.6602000	14.2790000	7.9923000	8.8916000	8.4108000	10.4200000	8.7662000	8.6212000	11.5730000	11.8260000	7.8678000	8.0204000	6.9406000	8.6908000	6.2242000	9.3106000	9.4190000	8.3797000	7.8655000	8.3342000	9.1620000	5.7176000
8.6721000	7.7923000	8.6333000	7.5492000	9.0873000	8.7059000	7.9232000	8.0485000	8.3035000	7.6973000	7.8651000	7.5884000	7.3098000	8.4358000	10.5720000	8.5893000	8.9031000	8.2697000	7.4868000	13.9290000	8.4648000	10.0070000	8.3177000	9.9671000	8.6118000	8.6789000	10.5070000	11.2830000	7.2080000	8.3372000	6.9505000	8.7792000	6.8509000	8.6817000	9.3376000	9.0116000	7.8512000	8.6854000	9.5392000	5.6932000
6.8772000	8.4081000	9.9193000	7.4830000	8.0796000	8.6240000	9.8711000	7.8243000	7.8907000	6.7838000	9.3799000	6.7623000	7.6217000	8.9490000	10.1950000	8.2842000	11.1870000	7.4252000	8.5974000	12.1650000	8.6537000	9.8732000	10.3760000	10.3760000	8.4818000	9.9781000	10.2270000	10.9630000	10.2980000	10.5880000	7.5086000	8.9281000	7.0848000	9.1376000	9.2339000	10.9630000	7.8272000	8.7545000	9.2146000	5.7833000
6.9061000	8.4749000	9.8478000	7.0130000	8.1495000	8.4361000	10.1780000	8.5031000	7.7250000	6.4241000	9.1230000	6.3826000	7.1749000	8.6370000	9.0598000	8.7762000	11.0270000	7.6388000	8.2196000	11.7240000	8.6237000	9.7306000	10.2950000	9.9462000	8.6244000	10.1170000	11.3300000	7.6765000	10.0700000	8.7935000	7.8023000	8.5384000	7.4708000	9.4379000	8.6012000	10.5540000	7.9090000	8.5044000	9.3299000	5.7290000
6.7125000	8.1811000	9.2098000	7.3101000	7.0813000	8.4773000	8.9401000	8.7454000	7.6746000	6.8095000	8.1994000	6.8836000	8.2027000	8.1932000	11.6160000	6.6597000	10.2940000	8.0019000	8.1852000	11.9770000	8.1790000	9.1052000	11.5370000	9.8770000	8.5056000	8.6783000	10.0310000	10.8190000	8.9451000	7.7973000	6.8844000	8.3339000	7.5050000	9.3478000	9.0001000	8.0681000	7.7529000	8.5791000	8.7418000	5.6546000
6.9412000	8.6289000	9.1294000	7.0125000	7.2263000	8.5579000	9.1956000	8.7418000	7.8432000	6.8897000	8.0619000	6.2757000	8.1119000	8.5019000	8.4594000	6.7947000	10.6000000	7.9417000	7.9960000	11.9950000	8.3349000	8.8896000	11.5260000	9.7539000	8.5558000	8.7906000	10.3080000	11.0570000	9.1142000	7.6722000	7.0051000	8.3320000	7.6553000	8.5916000	8.9286000	7.9961000	7.9965000	8.5553000	8.8003000	5.7290000
6.3726000	8.3690000	9.1240000	7.6412000	7.2720000	8.4881000	9.4101000	8.6717000	7.6550000	6.5096000	8.2286000	6.4925000	7.7194000	8.3231000	10.2070000	6.6502000	10.4720000	7.5887000	7.9513000	12.0170000	8.3602000	8.8098000	11.6530000	9.7594000	8.5392000	8.5396000	10.2090000	8.2798000	9.5130000	9.1555000	6.7903000	8.1170000	7.5334000	8.8744000	9.1172000	8.0669000	8.1794000	8.4965000	8.7249000	5.2966000
6.6199000	8.5806000	9.0850000	7.1281000	7.2421000	8.5842000	9.6131000	8.8187000	7.2850000	6.2101000	8.0692000	6.8513000	7.6289000	8.4125000	10.5180000	6.6045000	10.5320000	7.6845000	7.8982000	12.2940000	8.1228000	8.9039000	11.4100000	9.7088000	8.2449000	8.5384000	10.1120000	9.3554000	9.3380000	8.9437000	6.3899000	8.0500000	7.6806000	9.9346000	8.7254000	8.1562000	8.0306000	8.7919000	8.8472000	5.6308000
6.7764000	8.5723000	9.8810000	6.9143000	7.4585000	8.6419000	9.3891000	9.0056000	7.7513000	6.6677000	12.8370000	6.4988000	7.5552000	8.4961000	11.7760000	8.0615000	9.9297000	7.9826000	7.9865000	11.1990000	8.8284000	9.4317000	11.5710000	9.6287000	9.2668000	9.4862000	10.0350000	10.8410000	9.4152000	8.5863000	7.2140000	8.3802000	7.6404000	9.4379000	8.6710000	10.6170000	8.0298000	8.2409000	8.7865000	5.3998000
6.7581000	8.5705000	9.9073000	6.7237000	7.4224000	8.8187000	9.1759000	8.8215000	7.7025000	6.9923000	12.3080000	6.6463000	7.7670000	8.5082000	10.8970000	7.9783000	9.9681000	8.0482000	7.9877000	11.0110000	8.4992000	8.9771000	11.3580000	9.4583000	9.2925000	9.8148000	10.0290000	11.0840000	9.1799000	7.6815000	7.1973000	8.4719000	7.6012000	8.8270000	8.6909000	10.2830000	7.9387000	8.2721000	8.8204000	5.6610000
7.0062000	8.5336000	9.8409000	7.2244000	7.6537000	8.7807000	10.7130000	9.1539000	7.9448000	7.2605000	12.0240000	6.3882000	7.5893000	8.4428000	8.7688000	7.2187000	10.1740000	7.6316000	8.1244000	11.9980000	8.6364000	8.9335000	11.3540000	9.7487000	9.1278000	9.6265000	9.4637000	11.2550000	9.3171000	10.2770000	7.4614000	8.5316000	7.7980000	9.4818000	8.9466000	9.3161000	8.1478000	8.8340000	8.9126000	5.6936000
6.8722000	8.5993000	9.7132000	7.0362000	7.4904000	8.8565000	8.8736000	8.9814000	8.1088000	6.9116000	12.4640000	6.2790000	7.7968000	8.4615000	8.7717000	7.8891000	10.3310000	7.9052000	8.3247000	11.7950000	8.7105000	9.3530000	11.2640000	9.7144000	8.6811000	9.8662000	10.2870000	11.6330000	9.4620000	8.2287000	7.2469000	8.6139000	7.8303000	8.9074000	8.7686000	9.2127000	7.7805000	8.6840000	8.8787000	5.7053000
6.8111000	8.4604000	9.4791000	6.8181000	7.1777000	8.7183000	8.5155000	8.7269000	7.9032000	7.0621000	12.6770000	6.3769000	7.5648000	8.3632000	10.0550000	8.7918000	10.4370000	8.1322000	8.1279000	11.4620000	8.5235000	9.3478000	11.0970000	9.9289000	8.8159000	9.8729000	10.5720000	11.4050000	9.4811000	7.8921000	7.4023000	8.4257000	7.7199000	8.9054000	8.9045000	9.6348000	7.8673000	8.2477000	8.5837000	5.6474000
6.9705000	8.4775000	9.5440000	7.2645000	7.4851000	8.7670000	9.6290000	9.0388000	7.9620000	7.2090000	12.1150000	6.2071000	7.6246000	8.3377000	11.7190000	7.7666000	10.6610000	7.7950000	8.2063000	12.2560000	8.6830000	9.1505000	11.2310000	9.7767000	8.7771000	9.7818000	10.0910000	11.1680000	9.5582000	8.3384000	7.5403000	8.6682000	7.6280000	8.3766000	9.0029000	8.8502000	7.8819000	8.4890000	8.8194000	5.5468000
6.7274000	7.9876000	9.7977000	6.7198000	7.4264000	10.4580000	12.9250000	8.1632000	7.2811000	7.6896000	7.4913000	6.6077000	7.0541000	8.0691000	8.5900000	6.7261000	10.0980000	7.4488000	9.2797000	12.4590000	8.2649000	8.9268000	11.5970000	9.3335000	8.5696000	9.5877000	10.3350000	10.6410000	9.0751000	7.9744000	6.9120000	8.3225000	7.7006000	8.6946000	8.5605000	8.2164000	7.9073000	8.5416000	9.0541000	5.2770000
6.7708000	7.9114000	10.0140000	6.5270000	7.4094000	10.7240000	12.9780000	8.0642000	7.0268000	7.9216000	7.2312000	6.6757000	6.9928000	8.0254000	10.5990000	6.8631000	10.2850000	7.5389000	9.3934000	12.6110000	8.5600000	8.9834000	11.8700000	9.3129000	8.5971000	9.4869000	10.8980000	10.8070000	9.0904000	8.4292000	6.9982000	8.4943000	7.6328000	9.2566000	8.3707000	8.3104000	7.8184000	8.4602000	9.1587000	5.2488000
6.6579000	8.0189000	10.0400000	6.6654000	7.4934000	10.9710000	12.6130000	8.2306000	7.4118000	7.7066000	7.8308000	6.7504000	7.1552000	8.1780000	10.3740000	7.3527000	10.4310000	7.6488000	9.6820000	12.5040000	8.5720000	8.9050000	11.5560000	9.4469000	8.6821000	9.7207000	10.6170000	8.8404000	9.5200000	8.0596000	7.0048000	8.3504000	7.9093000	8.9122000	8.4195000	8.1457000	7.8111000	8.4997000	9.1840000	5.2195000
6.7698000	8.0746000	10.2510000	6.9909000	7.2481000	11.3560000	13.0320000	8.0373000	7.6378000	8.4727000	7.4270000	6.6093000	7.4008000	8.1492000	10.0270000	6.6101000	10.4960000	7.4415000	9.7262000	12.6970000	8.7258000	9.2342000	12.2970000	9.3054000	8.8792000	9.6094000	10.7630000	10.3100000	9.4850000	8.7774000	7.5016000	8.6119000	7.6564000	8.5425000	8.5606000	8.5750000	7.4936000	8.2507000	9.4555000	5.2136000
6.8449000	8.1038000	10.3160000	6.9105000	7.4449000	11.0440000	12.8550000	8.4744000	7.4651000	8.0854000	7.2551000	6.8155000	7.5594000	8.1427000	8.4585000	6.9914000	10.3850000	7.6413000	9.6497000	12.1130000	8.5483000	8.8979000	11.7170000	9.4124000	8.5931000	9.5060000	11.0000000	11.2350000	8.9009000	10.1590000	7.3548000	8.4363000	7.8351000	9.1168000	8.5305000	8.4294000	7.9854000	8.3120000	9.2158000	5.5586000
7.1692000	8.1119000	10.4840000	7.1507000	7.7539000	9.5104000	12.2500000	8.7492000	7.8804000	7.0710000	7.8882000	6.5503000	7.3340000	8.5974000	9.5182000	6.9768000	10.4530000	8.0888000	8.6998000	12.0120000	8.4447000	8.9602000	11.1980000	9.8296000	9.0035000	9.3253000	10.3030000	11.7750000	9.2287000	8.2237000	7.7279000	8.6084000	7.5979000	8.5976000	8.7594000	7.2209000	8.0949000	8.8331000	9.2078000	5.3659000
6.4944000	8.0782000	10.7140000	6.5512000	7.4234000	9.7445000	12.6850000	8.1658000	7.3560000	7.1115000	7.5419000	6.4560000	7.4261000	8.3006000	10.4470000	7.0927000	10.5000000	8.1273000	8.9462000	12.2030000	8.4806000	8.8661000	11.6950000	9.5306000	9.1261000	9.1018000	10.6230000	11.6610000	9.0686000	7.5534000	7.5029000	8.4424000	7.3840000	9.2187000	8.1481000	7.8984000	7.8341000	8.3954000	9.3496000	5.2698000
7.0557000	8.1567000	10.5090000	6.8867000	7.6518000	9.3610000	12.4280000	8.7449000	7.6426000	7.1729000	7.7615000	6.2633000	6.9619000	8.5991000	10.5750000	7.1957000	10.4910000	7.9628000	8.8932000	12.2530000	8.5389000	9.0794000	11.5720000	9.7449000	8.8275000	9.2561000	10.6560000	10.3710000	9.2172000	8.0680000	7.6714000	8.4917000	7.5788000	8.4680000	8.7237000	7.6142000	7.9932000	8.7226000	9.4257000	5.4261000
6.8751000	8.2469000	10.7850000	7.0856000	7.5563000	9.5356000	12.6370000	8.6714000	7.6681000	7.1261000	7.5787000	6.5424000	6.9505000	8.4383000	11.3490000	6.6909000	10.4510000	7.7510000	8.7436000	12.0900000	8.4503000	8.9250000	11.8480000	9.7220000	8.7564000	9.0693000	10.5330000	11.6760000	9.0863000	8.2159000	7.5095000	8.3210000	7.4748000	9.2988000	8.6584000	7.5723000	7.9310000	8.4727000	9.2925000	5.2257000
7.1025000	8.2335000	10.4300000	7.1169000	7.5973000	9.5151000	10.8500000	8.6620000	7.5686000	7.0314000	7.7383000	6.6285000	7.3414000	8.4077000	10.3880000	7.2141000	10.5910000	7.6335000	8.9715000	12.1420000	8.4520000	9.1041000	11.0620000	9.6277000	8.9237000	9.5487000	10.4540000	10.5520000	9.4335000	8.9803000	7.4775000	8.4352000	7.6142000	9.0569000	8.6392000	7.5414000	7.9206000	8.6726000	9.1131000	5.3690000
6.4834000	8.1577000	9.9946000	7.2717000	6.9964000	9.1957000	13.2790000	8.2632000	7.3770000	7.0923000	7.7555000	6.2200000	7.0938000	7.9664000	11.7460000	6.5392000	10.4110000	7.6574000	8.5077000	13.2590000	8.4928000	9.4074000	12.0200000	9.3590000	8.9024000	9.1540000	10.0670000	11.2250000	9.2438000	8.7425000	6.4877000	8.6166000	7.6995000	8.9521000	8.5500000	7.4888000	7.5626000	8.7543000	9.3543000	5.2792000
6.4650000	8.0976000	10.0960000	7.4242000	7.1726000	9.2760000	13.2430000	8.2336000	7.2791000	6.7327000	7.8577000	6.0154000	6.9968000	7.8981000	10.1820000	6.3599000	10.3000000	7.5760000	8.5142000	13.1050000	8.3602000	9.4040000	12.1840000	9.3646000	9.0477000	9.3404000	9.8893000	10.3910000	9.1725000	8.0919000	6.6816000	8.6037000	7.7203000	9.6963000	8.5010000	7.6257000	7.5973000	8.8002000	9.2811000	5.1894000
6.4354000	8.2182000	10.4430000	7.7295000	7.6247000	9.5225000	13.0110000	8.5636000	7.5835000	7.0993000	7.8847000	6.1707000	7.0962000	7.9360000	8.3518000	6.7840000	10.6020000	7.5591000	9.0475000	12.5280000	8.3048000	8.9247000	11.6560000	9.3534000	8.9018000	9.5650000	10.2530000	10.8410000	9.4118000	9.8785000	7.0595000	8.6704000	8.0546000	8.6478000	8.5413000	7.4845000	7.7599000	8.9380000	9.2591000	5.0315000
6.8412000	8.3864000	10.3730000	7.5253000	7.3449000	9.7474000	12.4660000	8.5609000	7.5030000	6.8382000	8.1863000	6.3276000	7.3764000	8.2844000	8.8710000	6.8897000	10.4210000	7.8497000	8.8631000	12.3720000	8.0539000	9.2566000	11.6660000	9.5444000	8.6122000	9.6082000	10.3740000	11.2340000	9.6181000	7.9113000	7.0520000	8.5208000	7.7626000	8.5693000	8.6480000	7.8549000	7.7769000	8.8659000	9.3274000	5.3164000
6.4565000	8.3009000	10.0550000	7.2023000	7.2046000	9.5980000	11.7710000	8.3370000	7.2790000	7.0716000	8.4559000	6.1458000	7.0117000	8.3304000	11.5530000	6.8259000	10.3180000	7.6048000	8.6782000	12.7170000	8.2022000	9.9329000	12.1580000	9.4465000	8.7661000	9.5627000	9.9654000	10.9900000	9.3817000	8.4520000	7.0505000	8.3425000	7.7523000	9.1609000	8.5273000	7.3339000	7.6922000	8.7680000	9.2582000	5.1369000
